insight_id,episode_id,episode_text,ged_value,ig_value,confidence,insight_type,cross_domain_count,domain_diversity,current_domain,current_research_area,vector_reconstruction,detection_timestamp
DETAILED_INS_0337_2686,337,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_337: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:12.686796
DETAILED_INS_0338_2732,338,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_338: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:12.732806
DETAILED_INS_0339_2777,339,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_339: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:12.777270
DETAILED_INS_0340_2822,340,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_340: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:12.822803
DETAILED_INS_0341_2869,341,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_341: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:12.869546
DETAILED_INS_0342_2913,342,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_342: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:12.913795
DETAILED_INS_0343_2959,343,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_343: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:12.959636
DETAILED_INS_0344_3004,344,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_344: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:13.004895
DETAILED_INS_0345_3049,345,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_345: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:13.049541
DETAILED_INS_0346_3094,346,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_346: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:13.094763
DETAILED_INS_0347_3141,347,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_347: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:13.141183
DETAILED_INS_0348_3187,348,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_348: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:13.187732
DETAILED_INS_0349_3232,349,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_349: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:13.232326
DETAILED_INS_0350_3277,350,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_350: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:13.277634
DETAILED_INS_0351_3324,351,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_351: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:13.324142
DETAILED_INS_0352_3368,352,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_352: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:13.368475
DETAILED_INS_0353_3413,353,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_353: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:13.413704
DETAILED_INS_0354_3458,354,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_354: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:13.458713
DETAILED_INS_0355_3504,355,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_355: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:13.504352
DETAILED_INS_0356_3550,356,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_356: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:13.550106
DETAILED_INS_0357_3595,357,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_357: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:13.595922
DETAILED_INS_0358_3642,358,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_358: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:13.642671
DETAILED_INS_0359_3687,359,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_359: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:13.688040
DETAILED_INS_0360_3733,360,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_360: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:13.733955
DETAILED_INS_0361_3780,361,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_361: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:13.780771
DETAILED_INS_0362_3825,362,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_362: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:13.825590
DETAILED_INS_0363_3870,363,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_363: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:13.870813
DETAILED_INS_0364_3915,364,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_364: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:13.915396
DETAILED_INS_0365_3960,365,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_365: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:13.960221
DETAILED_INS_0366_4006,366,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_366: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:14.006556
DETAILED_INS_0367_4052,367,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_367: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:14.052553
DETAILED_INS_0368_4098,368,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_368: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:14.098811
DETAILED_INS_0369_4143,369,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_369: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:14.143920
DETAILED_INS_0370_4191,370,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_370: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:14.191151
DETAILED_INS_0371_4236,371,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_371: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:14.236839
DETAILED_INS_0372_4280,372,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_372: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:14.280297
DETAILED_INS_0373_4324,373,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_373: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:14.324876
DETAILED_INS_0374_4370,374,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_374: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:14.371000
DETAILED_INS_0375_4415,375,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_375: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:14.415337
DETAILED_INS_0376_4460,376,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_376: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:14.460807
DETAILED_INS_0377_4506,377,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_377: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:14.506614
DETAILED_INS_0378_4552,378,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_378: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:14.552600
DETAILED_INS_0379_4597,379,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_379: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:14.597652
DETAILED_INS_0380_4643,380,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_380: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:14.643548
DETAILED_INS_0381_4691,381,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_381: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:14.691537
DETAILED_INS_0382_4736,382,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_382: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:14.736079
DETAILED_INS_0383_4780,383,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_383: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:14.780258
DETAILED_INS_0384_4825,384,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_384: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:14.825079
DETAILED_INS_0385_4870,385,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_385: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:14.870519
DETAILED_INS_0386_4915,386,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_386: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:14.915590
DETAILED_INS_0387_4961,387,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_387: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:14.961743
DETAILED_INS_0388_5008,388,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_388: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:15.008291
DETAILED_INS_0389_5052,389,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_389: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:15.052847
DETAILED_INS_0390_5098,390,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_390: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:15.098382
DETAILED_INS_0391_5144,391,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_391: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:15.144863
DETAILED_INS_0392_5190,392,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_392: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:15.190622
DETAILED_INS_0393_5235,393,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_393: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:15.235226
DETAILED_INS_0394_5279,394,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_394: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:15.279364
DETAILED_INS_0395_5323,395,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_395: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:15.323927
DETAILED_INS_0396_5369,396,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_396: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:15.369582
DETAILED_INS_0397_5414,397,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_397: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:15.414550
DETAILED_INS_0398_5460,398,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_398: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:15.461009
DETAILED_INS_0399_5506,399,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_399: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:15.506553
DETAILED_INS_0400_5551,400,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_400: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:15.551399
DETAILED_INS_0401_5597,401,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_401: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:15.597928
DETAILED_INS_0402_5642,402,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_402: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:15.642271
DETAILED_INS_0403_5687,403,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_403: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:15.687653
DETAILED_INS_0404_5731,404,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_404: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:15.731647
DETAILED_INS_0405_5775,405,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_405: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:15.775980
DETAILED_INS_0406_5821,406,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_406: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:15.821483
DETAILED_INS_0407_5866,407,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_407: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:15.866600
DETAILED_INS_0408_5912,408,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_408: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:15.912303
DETAILED_INS_0409_5957,409,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_409: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:15.957538
DETAILED_INS_0410_6002,410,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_410: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:16.002599
DETAILED_INS_0411_6048,411,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_411: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:16.048224
DETAILED_INS_0412_6094,412,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_412: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:16.094282
DETAILED_INS_0413_6139,413,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_413: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:16.139616
DETAILED_INS_0414_6184,414,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_414: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:16.184066
DETAILED_INS_0415_6228,415,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_415: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:16.228219
DETAILED_INS_0416_6274,416,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_416: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:16.274739
DETAILED_INS_0417_6320,417,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_417: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:16.320798
DETAILED_INS_0418_6367,418,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_418: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:16.367227
