current_episode_id,current_domain,timestamp,rank_1_episode_id,rank_1_similarity,rank_1_domain,rank_1_research_area,rank_1_is_cross_domain,rank_1_edge_weight,rank_1_connection_type,rank_2_episode_id,rank_2_similarity,rank_2_domain,rank_2_research_area,rank_2_is_cross_domain,rank_2_edge_weight,rank_2_connection_type,rank_3_episode_id,rank_3_similarity,rank_3_domain,rank_3_research_area,rank_3_is_cross_domain,rank_3_edge_weight,rank_3_connection_type,rank_4_episode_id,rank_4_similarity,rank_4_domain,rank_4_research_area,rank_4_is_cross_domain,rank_4_edge_weight,rank_4_connection_type,rank_5_episode_id,rank_5_similarity,rank_5_domain,rank_5_research_area,rank_5_is_cross_domain,rank_5_edge_weight,rank_5_connection_type,rank_6_episode_id,rank_6_similarity,rank_6_domain,rank_6_research_area,rank_6_is_cross_domain,rank_6_edge_weight,rank_6_connection_type,rank_7_episode_id,rank_7_similarity,rank_7_domain,rank_7_research_area,rank_7_is_cross_domain,rank_7_edge_weight,rank_7_connection_type,rank_8_episode_id,rank_8_similarity,rank_8_domain,rank_8_research_area,rank_8_is_cross_domain,rank_8_edge_weight,rank_8_connection_type,rank_9_episode_id,rank_9_similarity,rank_9_domain,rank_9_research_area,rank_9_is_cross_domain,rank_9_edge_weight,rank_9_connection_type,rank_10_episode_id,rank_10_similarity,rank_10_domain,rank_10_research_area,rank_10_is_cross_domain,rank_10_edge_weight,rank_10_connection_type
77,agricultural technology,2025-06-19T02:30:04.776302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.959086298942566,material science,Graph Neural Networks,True,1.959086298942566,cross_domain,,,,,,,
77,agricultural technology,2025-06-19T02:30:04.776302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,1.8423327207565308,space exploration,Natural Language Processing,True,1.8423327207565308,cross_domain
78,space exploration,2025-06-19T02:30:04.819655,74.0,1.9360946416854858,industrial automation,Natural Language Processing,True,1.9360946416854858,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,space exploration,2025-06-19T02:30:04.819655,,,,,,,,71.0,1.904768466949463,financial prediction,Self-Supervised Learning,True,1.904768466949463,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,space exploration,2025-06-19T02:30:04.819655,,,,,,,,,,,,,,,54.0,1.9321393966674805,healthcare AI,Large Language Models,True,1.9321393966674805,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,space exploration,2025-06-19T02:30:04.819655,,,,,,,,,,,,,,,,,,,,,,67.0,1.9427263736724854,robotics,Neuromorphic Computing,True,1.9427263736724854,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,space exploration,2025-06-19T02:30:04.819655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,1.896026849746704,agricultural technology,Graph Neural Networks,True,1.896026849746704,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,space exploration,2025-06-19T02:30:04.819655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9064598083496094,drug discovery,Neuromorphic Computing,True,1.9064598083496094,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,space exploration,2025-06-19T02:30:04.819655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.929634690284729,healthcare AI,Quantum Computing,True,1.929634690284729,cross_domain,,,,,,,,,,,,,,,,,,,,,
78,space exploration,2025-06-19T02:30:04.819655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.9338781833648682,cybersecurity,Edge AI,True,1.9338781833648682,cross_domain,,,,,,,,,,,,,,
78,space exploration,2025-06-19T02:30:04.819655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9502429962158203,financial prediction,Edge AI,True,1.9502429962158203,cross_domain,,,,,,,
78,space exploration,2025-06-19T02:30:04.819655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.9609944820404053,space exploration,Self-Supervised Learning,False,1.9609944820404053,same_domain
79,biomedical research,2025-06-19T02:30:04.863863,74.0,1.9283759593963623,industrial automation,Natural Language Processing,True,1.9283759593963623,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,biomedical research,2025-06-19T02:30:04.863863,,,,,,,,18.0,1.9564428329467773,genome analysis,Large Language Models,True,1.9564428329467773,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,biomedical research,2025-06-19T02:30:04.863863,,,,,,,,,,,,,,,71.0,1.9202163219451904,financial prediction,Self-Supervised Learning,True,1.9202163219451904,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,biomedical research,2025-06-19T02:30:04.863863,,,,,,,,,,,,,,,,,,,,,,76.0,1.9267678260803223,agricultural technology,Graph Neural Networks,True,1.9267678260803223,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,biomedical research,2025-06-19T02:30:04.863863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.9357622861862183,healthcare AI,Large Language Models,True,1.9357622861862183,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,biomedical research,2025-06-19T02:30:04.863863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.973765254020691,medical diagnosis,Explainable AI,True,1.973765254020691,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,biomedical research,2025-06-19T02:30:04.863863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.9103610515594482,robotics,Neuromorphic Computing,True,1.9103610515594482,cross_domain,,,,,,,,,,,,,,,,,,,,,
79,biomedical research,2025-06-19T02:30:04.863863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9280112981796265,healthcare AI,Quantum Computing,True,1.9280112981796265,cross_domain,,,,,,,,,,,,,,
79,biomedical research,2025-06-19T02:30:04.863863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.8986443281173706,drug discovery,Neuromorphic Computing,True,1.8986443281173706,cross_domain,,,,,,,
79,biomedical research,2025-06-19T02:30:04.863863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.921825647354126,cybersecurity,Edge AI,True,1.921825647354126,cross_domain
80,environmental monitoring,2025-06-19T02:30:04.909637,74.0,1.9804277420043945,industrial automation,Natural Language Processing,True,1.9804277420043945,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,environmental monitoring,2025-06-19T02:30:04.909637,,,,,,,,71.0,1.9565610885620117,financial prediction,Self-Supervised Learning,True,1.9565610885620117,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,environmental monitoring,2025-06-19T02:30:04.909637,,,,,,,,,,,,,,,54.0,1.9618747234344482,healthcare AI,Large Language Models,True,1.9618747234344482,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,environmental monitoring,2025-06-19T02:30:04.909637,,,,,,,,,,,,,,,,,,,,,,76.0,1.9240349531173706,agricultural technology,Graph Neural Networks,True,1.9240349531173706,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,environmental monitoring,2025-06-19T02:30:04.909637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.9686083793640137,robotics,Neuromorphic Computing,True,1.9686083793640137,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,environmental monitoring,2025-06-19T02:30:04.909637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.9975401163101196,medical diagnosis,Explainable AI,True,1.9975401163101196,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,environmental monitoring,2025-06-19T02:30:04.909637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9977705478668213,financial prediction,Edge AI,True,1.9977705478668213,cross_domain,,,,,,,,,,,,,,,,,,,,,
80,environmental monitoring,2025-06-19T02:30:04.909637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9170479774475098,drug discovery,Neuromorphic Computing,True,1.9170479774475098,cross_domain,,,,,,,,,,,,,,
80,environmental monitoring,2025-06-19T02:30:04.909637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9848226308822632,material science,Graph Neural Networks,True,1.9848226308822632,cross_domain,,,,,,,
80,environmental monitoring,2025-06-19T02:30:04.909637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.934589147567749,healthcare AI,Quantum Computing,True,1.934589147567749,cross_domain
81,social network analysis,2025-06-19T02:30:04.955568,74.0,1.9676690101623535,industrial automation,Natural Language Processing,True,1.9676690101623535,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,social network analysis,2025-06-19T02:30:04.955568,,,,,,,,54.0,1.9707223176956177,healthcare AI,Large Language Models,True,1.9707223176956177,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,social network analysis,2025-06-19T02:30:04.955568,,,,,,,,,,,,,,,76.0,1.9330183267593384,agricultural technology,Graph Neural Networks,True,1.9330183267593384,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,social network analysis,2025-06-19T02:30:04.955568,,,,,,,,,,,,,,,,,,,,,,71.0,1.9114400148391724,financial prediction,Self-Supervised Learning,True,1.9114400148391724,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,social network analysis,2025-06-19T02:30:04.955568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.9191280603408813,robotics,Neuromorphic Computing,True,1.9191280603408813,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,social network analysis,2025-06-19T02:30:04.955568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9282587766647339,healthcare AI,Quantum Computing,True,1.9282587766647339,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,social network analysis,2025-06-19T02:30:04.955568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.8883779048919678,drug discovery,Neuromorphic Computing,True,1.8883779048919678,cross_domain,,,,,,,,,,,,,,,,,,,,,
81,social network analysis,2025-06-19T02:30:04.955568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9586793184280396,material science,Graph Neural Networks,True,1.9586793184280396,cross_domain,,,,,,,,,,,,,,
81,social network analysis,2025-06-19T02:30:04.955568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.900805950164795,cybersecurity,Edge AI,True,1.900805950164795,cross_domain,,,,,,,
81,social network analysis,2025-06-19T02:30:04.955568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9276788234710693,financial prediction,Edge AI,True,1.9276788234710693,cross_domain
82,genome analysis,2025-06-19T02:30:05.001103,74.0,1.9475479125976562,industrial automation,Natural Language Processing,True,1.9475479125976562,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,genome analysis,2025-06-19T02:30:05.001103,,,,,,,,18.0,1.973668098449707,genome analysis,Large Language Models,False,1.973668098449707,same_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,genome analysis,2025-06-19T02:30:05.001103,,,,,,,,,,,,,,,71.0,1.934023141860962,financial prediction,Self-Supervised Learning,True,1.934023141860962,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,genome analysis,2025-06-19T02:30:05.001103,,,,,,,,,,,,,,,,,,,,,,76.0,1.934526801109314,agricultural technology,Graph Neural Networks,True,1.934526801109314,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,genome analysis,2025-06-19T02:30:05.001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.963863730430603,healthcare AI,Large Language Models,True,1.963863730430603,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,genome analysis,2025-06-19T02:30:05.001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.9750124216079712,robotics,Neuromorphic Computing,True,1.9750124216079712,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,genome analysis,2025-06-19T02:30:05.001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9371395111083984,drug discovery,Neuromorphic Computing,True,1.9371395111083984,cross_domain,,,,,,,,,,,,,,,,,,,,,
82,genome analysis,2025-06-19T02:30:05.001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9583063125610352,healthcare AI,Quantum Computing,True,1.9583063125610352,cross_domain,,,,,,,,,,,,,,
82,genome analysis,2025-06-19T02:30:05.001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.9566518068313599,cybersecurity,Edge AI,True,1.9566518068313599,cross_domain,,,,,,,
82,genome analysis,2025-06-19T02:30:05.001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9733566045761108,financial prediction,Edge AI,True,1.9733566045761108,cross_domain
83,material science,2025-06-19T02:30:05.046084,74.0,1.9762687683105469,industrial automation,Natural Language Processing,True,1.9762687683105469,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,material science,2025-06-19T02:30:05.046084,,,,,,,,71.0,1.9491236209869385,financial prediction,Self-Supervised Learning,True,1.9491236209869385,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,material science,2025-06-19T02:30:05.046084,,,,,,,,,,,,,,,76.0,1.9163439273834229,agricultural technology,Graph Neural Networks,True,1.9163439273834229,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,material science,2025-06-19T02:30:05.046084,,,,,,,,,,,,,,,,,,,,,,54.0,1.936119794845581,healthcare AI,Large Language Models,True,1.936119794845581,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,material science,2025-06-19T02:30:05.046084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.960054874420166,medical diagnosis,Explainable AI,True,1.960054874420166,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,material science,2025-06-19T02:30:05.046084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9353312253952026,healthcare AI,Quantum Computing,True,1.9353312253952026,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,material science,2025-06-19T02:30:05.046084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9068269729614258,drug discovery,Neuromorphic Computing,True,1.9068269729614258,cross_domain,,,,,,,,,,,,,,,,,,,,,
83,material science,2025-06-19T02:30:05.046084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.910543441772461,robotics,Neuromorphic Computing,True,1.910543441772461,cross_domain,,,,,,,,,,,,,,
83,material science,2025-06-19T02:30:05.046084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9660797119140625,material science,Graph Neural Networks,False,1.9660797119140625,same_domain,,,,,,,
83,material science,2025-06-19T02:30:05.046084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.9134951829910278,cybersecurity,Edge AI,True,1.9134951829910278,cross_domain
84,energy optimization,2025-06-19T02:30:05.090146,71.0,1.9454089403152466,financial prediction,Self-Supervised Learning,True,1.9454089403152466,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,energy optimization,2025-06-19T02:30:05.090146,,,,,,,,18.0,1.971893072128296,genome analysis,Large Language Models,True,1.971893072128296,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,energy optimization,2025-06-19T02:30:05.090146,,,,,,,,,,,,,,,76.0,1.9327012300491333,agricultural technology,Graph Neural Networks,True,1.9327012300491333,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,energy optimization,2025-06-19T02:30:05.090146,,,,,,,,,,,,,,,,,,,,,,54.0,1.9167938232421875,healthcare AI,Large Language Models,True,1.9167938232421875,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,energy optimization,2025-06-19T02:30:05.090146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.953898549079895,medical diagnosis,Explainable AI,True,1.953898549079895,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,energy optimization,2025-06-19T02:30:05.090146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.9242894649505615,robotics,Neuromorphic Computing,True,1.9242894649505615,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,energy optimization,2025-06-19T02:30:05.090146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9077823162078857,drug discovery,Neuromorphic Computing,True,1.9077823162078857,cross_domain,,,,,,,,,,,,,,,,,,,,,
84,energy optimization,2025-06-19T02:30:05.090146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9242279529571533,healthcare AI,Quantum Computing,True,1.9242279529571533,cross_domain,,,,,,,,,,,,,,
84,energy optimization,2025-06-19T02:30:05.090146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9709569215774536,material science,Graph Neural Networks,True,1.9709569215774536,cross_domain,,,,,,,
84,energy optimization,2025-06-19T02:30:05.090146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.94899320602417,financial prediction,Edge AI,True,1.94899320602417,cross_domain
85,medical diagnosis,2025-06-19T02:30:05.133938,74.0,1.9199929237365723,industrial automation,Natural Language Processing,True,1.9199929237365723,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,medical diagnosis,2025-06-19T02:30:05.133938,,,,,,,,71.0,1.8958988189697266,financial prediction,Self-Supervised Learning,True,1.8958988189697266,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,medical diagnosis,2025-06-19T02:30:05.133938,,,,,,,,,,,,,,,76.0,1.9157685041427612,agricultural technology,Graph Neural Networks,True,1.9157685041427612,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,medical diagnosis,2025-06-19T02:30:05.133938,,,,,,,,,,,,,,,,,,,,,,54.0,1.9301972389221191,healthcare AI,Large Language Models,True,1.9301972389221191,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,medical diagnosis,2025-06-19T02:30:05.133938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.9372806549072266,robotics,Neuromorphic Computing,True,1.9372806549072266,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,medical diagnosis,2025-06-19T02:30:05.133938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.8985929489135742,drug discovery,Neuromorphic Computing,True,1.8985929489135742,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,medical diagnosis,2025-06-19T02:30:05.133938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9199144840240479,healthcare AI,Quantum Computing,True,1.9199144840240479,cross_domain,,,,,,,,,,,,,,,,,,,,,
85,medical diagnosis,2025-06-19T02:30:05.133938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.9240854978561401,cybersecurity,Edge AI,True,1.9240854978561401,cross_domain,,,,,,,,,,,,,,
85,medical diagnosis,2025-06-19T02:30:05.133938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.949681282043457,material science,Graph Neural Networks,True,1.949681282043457,cross_domain,,,,,,,
85,medical diagnosis,2025-06-19T02:30:05.133938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9356420040130615,financial prediction,Edge AI,True,1.9356420040130615,cross_domain
86,autonomous systems,2025-06-19T02:30:05.177221,84.0,1.8894290924072266,medical diagnosis,Quantum Computing,True,1.8894290924072266,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,autonomous systems,2025-06-19T02:30:05.177221,,,,,,,,71.0,1.9299746751785278,financial prediction,Self-Supervised Learning,True,1.9299746751785278,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,autonomous systems,2025-06-19T02:30:05.177221,,,,,,,,,,,,,,,76.0,1.9499046802520752,agricultural technology,Graph Neural Networks,True,1.9499046802520752,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,autonomous systems,2025-06-19T02:30:05.177221,,,,,,,,,,,,,,,,,,,,,,74.0,1.8949390649795532,industrial automation,Natural Language Processing,True,1.8949390649795532,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,autonomous systems,2025-06-19T02:30:05.177221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.9360767602920532,genome analysis,Large Language Models,True,1.9360767602920532,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,autonomous systems,2025-06-19T02:30:05.177221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.9330132007598877,robotics,Neuromorphic Computing,True,1.9330132007598877,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,autonomous systems,2025-06-19T02:30:05.177221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.9154834747314453,healthcare AI,Large Language Models,True,1.9154834747314453,cross_domain,,,,,,,,,,,,,,,,,,,,,
86,autonomous systems,2025-06-19T02:30:05.177221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.9438562393188477,smart cities,Neuromorphic Computing,True,1.9438562393188477,cross_domain,,,,,,,,,,,,,,
86,autonomous systems,2025-06-19T02:30:05.177221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.932560682296753,cybersecurity,Edge AI,True,1.932560682296753,cross_domain,,,,,,,
86,autonomous systems,2025-06-19T02:30:05.177221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.8889799118041992,drug discovery,Neuromorphic Computing,True,1.8889799118041992,cross_domain
87,natural language understanding,2025-06-19T02:30:05.220108,84.0,1.9272459745407104,medical diagnosis,Quantum Computing,True,1.9272459745407104,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,natural language understanding,2025-06-19T02:30:05.220108,,,,,,,,85.0,1.9689387083053589,autonomous systems,Neuromorphic Computing,True,1.9689387083053589,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,natural language understanding,2025-06-19T02:30:05.220108,,,,,,,,,,,,,,,74.0,1.9609415531158447,industrial automation,Natural Language Processing,True,1.9609415531158447,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,natural language understanding,2025-06-19T02:30:05.220108,,,,,,,,,,,,,,,,,,,,,,71.0,1.9576647281646729,financial prediction,Self-Supervised Learning,True,1.9576647281646729,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,natural language understanding,2025-06-19T02:30:05.220108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.9655537605285645,robotics,Neuromorphic Computing,True,1.9655537605285645,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,natural language understanding,2025-06-19T02:30:05.220108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.9433785676956177,healthcare AI,Large Language Models,True,1.9433785676956177,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,natural language understanding,2025-06-19T02:30:05.220108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,1.899608850479126,agricultural technology,Graph Neural Networks,True,1.899608850479126,cross_domain,,,,,,,,,,,,,,,,,,,,,
87,natural language understanding,2025-06-19T02:30:05.220108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9346485137939453,drug discovery,Neuromorphic Computing,True,1.9346485137939453,cross_domain,,,,,,,,,,,,,,
